joint,x,y,z
7,318.52222,-65.542534,1496.3574
8,131.23355,36.76056,1768.1329
9,48.094368,-152.43756,1761.1128
10,202.53268,-149.6322,1713.9895
11,6.5915413,-532.4834,1764.8024
12,245.7222,-530.1257,1715.9727
13,6.282876,-891.444,1881.2524
14,266.57788,-889.671,1836.5239
0,128.91017,460.17346,1800.8892
1,136.85928,224.88492,1798.5951
2,9.105058,222.47829,1837.8134
3,264.6135,227.29155,1759.3768
4,-211.2414,192.89734,1787.7086
5,312.28125,8.702606,1772.8584
6,-299.5213,470.37943,1628.9459
7,321.55988,-63.824272,1491.594
8,130.82962,37.263397,1767.44
9,46.689064,-151.82957,1760.2634
10,202.91086,-148.88667,1712.3062
11,6.2759132,-532.51337,1765.4674
12,245.53337,-531.0188,1716.3701
13,5.838608,-890.6558,1881.1722
14,267.1451,-891.3625,1837.6831
0,128.75986,460.67725,1799.3585
1,136.73767,225.31714,1798.9293
2,8.234629,222.91133,1838.3403
3,265.2407,227.72295,1759.5183
4,-215.10934,199.27763,1798.0569
5,318.4173,6.8109283,1761.3386
6,-310.76498,478.45563,1641.1559
7,334.4193,-52.44524,1486.1208
8,130.58348,37.355637,1767.389
9,46.12582,-152.07184,1759.8639
10,202.73277,-149.1399,1711.8336
11,3.0082436,-540.6671,1768.509
12,244.5894,-532.37,1716.6199
13,7.0002193,-891.6083,1887.3541
14,267.2724,-893.6732,1837.3772
0,128.80756,460.71713,1798.8214
1,136.45972,225.25581,1798.6874
2,7.381787,222.83925,1838.2747
3,265.53763,227.6724,1759.1001
4,-218.51776,203.49768,1803.4093
5,317.80984,8.071487,1765.8116
6,-314.47278,483.82068,1649.1272
7,345.38272,-31.022934,1482.0881
8,130.29799,37.06403,1767.1085
9,46.066708,-152.58936,1759.473
10,202.20583,-149.66615,1711.5863
11,2.276493,-545.61395,1771.2916
12,243.87459,-533.84686,1716.2194
13,6.495647,-896.35126,1887.503
14,267.72162,-895.3013,1835.733
0,128.5372,460.95145,1797.7958
1,135.70486,225.19337,1798.5996
2,5.888954,222.72583,1837.9275
3,265.52075,227.66092,1759.2715
4,-226.20224,210.2127,1809.3285
5,322.55212,13.524612,1767.7395
6,-319.92438,485.78436,1661.1995
7,350.87888,-8.558727,1473.2101
8,129.70749,36.923565,1766.9905
9,45.02706,-152.84186,1759.2185
10,202.39319,-149.85063,1711.5442
11,3.3524818,-541.3821,1770.011
12,243.53815,-534.14404,1716.3004
13,5.9381247,-897.0957,1888.5602
14,267.89658,-895.41315,1834.4954
0,128.43604,460.9088,1796.2544
1,134.96869,225.6701,1798.3763
2,3.9711084,223.31918,1836.8851
3,265.96628,228.02103,1759.8676
4,-231.15155,212.3266,1814.1465
5,356.52258,27.546066,1772.5481
6,-325.7647,487.21085,1667.1516
7,368.19785,23.240452,1469.1368
8,129.05704,37.215775,1766.7614
9,43.89772,-152.66077,1758.4425
10,202.39307,-149.81635,1711.8502
11,3.757843,-540.2749,1769.252
12,243.38034,-533.76245,1715.8019
13,5.7432117,-897.4672,1888.7716
14,264.2786,-891.4382,1829.5533
0,127.91745,460.80215,1794.5463
1,132.52347,226.93594,1797.7798
2,-0.86423826,224.32771,1834.8357
3,265.91116,229.54416,1760.7239
4,-234.6757,212.8797,1815.2247
5,356.59583,35.298233,1737.4896
6,-333.85132,490.7328,1670.555
7,383.69388,65.71996,1465.4019
8,127.61492,38.391823,1766.8398
9,43.328136,-151.70444,1757.9517
10,202.08461,-148.60016,1713.8481
11,4.7339134,-538.7511,1768.8087
12,242.92639,-532.1936,1715.0089
13,7.557081,-892.2744,1888.1616
14,266.05627,-887.19806,1830.6018
0,127.40004,460.858,1793.5336
1,132.62604,226.81134,1797.247
2,-1.6893721,226.19016,1830.1061
3,266.94147,227.43251,1764.3878
4,-234.57315,213.47226,1810.033
5,360.7237,40.02809,1726.283
6,-336.9753,495.73898,1670.2216
7,398.8738,110.38257,1465.691
8,126.81919,38.51861,1769.9512
9,43.362392,-150.13322,1761.6517
10,198.6623,-149.41501,1723.659
11,5.792469,-535.95105,1771.6584
12,240.04388,-532.2477,1709.8236
13,6.3672404,-885.89417,1885.1254
14,270.4485,-889.5574,1833.6067
0,127.3543,461.44922,1792.4044
1,132.92537,227.1473,1797.2499
2,-1.3859496,227.24036,1829.1057
3,267.2367,227.05423,1765.394
4,-235.46617,214.18271,1812.9846
5,382.56223,49.13919,1701.8383
6,-328.95483,483.24457,1667.547
7,415.52393,164.3035,1465.8593
8,126.42031,38.41804,1770.3744
9,42.74707,-150.25774,1761.8015
10,197.08342,-150.36467,1725.1963
11,3.9327812,-524.90564,1765.0587
12,238.70094,-529.81555,1708.2021
13,6.1284676,-882.0747,1879.6997
14,266.9494,-884.6709,1836.5315
0,127.2351,461.287,1791.9552
1,131.23189,228.14276,1798.5231
2,-4.649584,228.69763,1829.1986
3,267.11334,227.58789,1767.8475
4,-238.58865,214.43495,1817.7213
5,397.7285,60.488495,1694.3855
6,-338.02588,483.99725,1671.7692
7,423.9232,220.68597,1468.1611
8,124.357544,39.40407,1771.4862
9,39.771652,-149.01729,1761.9929
10,195.19475,-149.65195,1726.9058
11,-2.9169044,-510.2627,1760.2831
12,237.1255,-527.4922,1706.6509
13,6.497323,-879.4009,1876.9612
14,264.95776,-885.5009,1833.6626
0,127.06455,461.2425,1790.8167
1,131.40753,228.2924,1799.5178
2,-2.972681,228.23758,1835.3718
3,265.78775,228.34723,1763.6638
4,-239.12798,213.35089,1827.2273
5,411.20782,75.07033,1684.905
6,-343.46497,490.67395,1679.71
7,431.22565,274.75067,1468.9473
8,124.61795,40.30525,1773.7831
9,38.18518,-147.71439,1769.298
10,197.47156,-147.64941,1726.7987
11,0.21061325,-523.9917,1759.7766
12,235.47646,-527.39087,1713.2644
13,2.8367715,-883.28955,1873.8564
14,262.73233,-885.3374,1841.3688
0,127.13139,461.396,1790.2068
1,130.94775,229.10722,1800.093
2,-4.1526613,228.92482,1834.3654
3,266.04816,229.28963,1765.8207
4,-241.14914,213.16162,1829.2551
5,430.59323,98.08511,1674.5884
6,-338.92102,478.29855,1676.5408
7,431.68842,319.852,1481.9252
8,124.393005,40.213776,1773.249
9,39.493618,-148.78545,1766.2795
10,196.18289,-148.5739,1726.5305
11,2.5673676,-527.3444,1763.1075
12,232.8775,-530.4347,1713.0841
13,2.892702,-881.9487,1871.3492
14,258.28763,-881.9683,1839.1251
0,126.89801,462.01904,1790.0117
1,129.80054,230.84872,1800.9115
2,-6.1377273,230.67157,1835.4645
3,265.7388,231.02586,1766.3585
4,-240.89922,212.8158,1829.2094
5,434.50073,109.89627,1669.7245
6,-343.37677,486.18127,1678.625
7,438.42484,366.26196,1495.2775
8,123.05238,42.187126,1773.3956
9,36.430122,-146.57855,1766.1823
10,196.17833,-146.37038,1725.5773
11,8.306566,-515.66943,1765.43
12,231.86554,-530.61066,1715.6605
13,2.0485892,-881.25806,1867.3297
14,258.35007,-883.03986,1849.4364
0,127.12642,462.50586,1789.7673
1,129.19788,231.79175,1801.4418
2,-6.686146,231.78404,1837.2882
3,265.0819,231.79944,1765.5953
4,-241.12273,212.56425,1831.7936
5,439.29315,126.97235,1663.7983
6,-337.93628,481.9137,1680.1978
7,438.1984,397.99216,1510.753
8,122.21893,44.19361,1774.9463
9,34.168026,-143.40912,1769.8378
10,196.31195,-143.39993,1727.0638
11,7.6089363,-517.6017,1759.797
12,229.4712,-530.16565,1716.7338
13,0.5870352,-884.7523,1864.8202
14,257.43408,-881.3199,1853.1742
0,127.32047,462.52664,1789.1906
1,128.9021,232.82991,1801.5312
2,-8.162084,232.76811,1836.7053
3,265.96628,232.8917,1766.3572
4,-240.26416,212.11946,1831.5667
5,449.73444,154.66049,1654.7463
6,-342.4836,476.57825,1679.5754
7,437.28918,429.43103,1524.3489
8,121.938065,44.042202,1774.0625
9,35.165134,-144.78148,1767.0747
10,194.78293,-144.70952,1726.1128
11,8.568968,-520.45386,1758.8951
12,228.73332,-518.2214,1689.4067
13,-0.10750008,-883.70483,1863.5869
14,253.247,-877.9557,1845.4637
0,127.30626,462.02502,1788.355
1,128.59926,233.79958,1802.1836
2,-9.00983,233.74239,1837.606
3,266.20834,233.85677,1766.7612
4,-239.78685,212.14154,1832.0099
5,450.05746,160.20355,1653.7332
6,-338.22867,481.56628,1683.2242
7,438.22015,452.76337,1537.4479
8,121.455154,44.323822,1774.1243
9,35.086117,-145.18486,1766.4585
10,193.53598,-145.119,1725.6714
11,6.8607044,-519.69946,1754.9542
12,230.06143,-526.0789,1701.9852
13,-0.9777098,-883.88324,1862.015
14,251.78362,-877.92236,1845.8665
0,126.83893,461.2876,1788.0736
1,127.97098,234.17047,1802.5792
2,-9.534575,235.33778,1839.4668
3,265.47653,233.00316,1765.6917
4,-239.83466,213.40305,1833.0933
5,450.53192,168.8484,1651.2734
6,-347.26242,489.23868,1684.649
7,436.22784,474.4897,1544.988
8,118.20184,43.79747,1772.1873
9,28.98767,-145.90111,1763.1074
10,187.87775,-147.24995,1720.4832
11,6.895817,-518.6363,1752.8698
12,232.90346,-528.00275,1693.7513
13,-2.1045284,-875.4324,1873.2654
14,249.27672,-886.70605,1839.6918
0,127.042336,460.86877,1787.9408
1,126.88157,234.67491,1802.3887
2,-10.870677,235.16962,1841.0077
3,264.63382,234.1802,1763.7697
4,-241.19275,213.58286,1835.2628
5,451.83795,181.2677,1652.088
6,-333.9879,484.31552,1683.9485
7,438.22406,482.72153,1554.2881
8,117.48605,45.156612,1771.303
9,29.476452,-144.07936,1762.2568
10,186.70464,-144.64401,1718.1777
11,5.337858,-521.91565,1753.3551
12,236.72757,-526.75903,1693.1582
13,-2.5741706,-876.147,1873.5736
14,250.82129,-886.06274,1834.6244
0,127.46284,460.4251,1787.4347
1,125.96028,235.068,1801.7191
2,-11.814329,235.04254,1841.0602
3,263.7349,235.09346,1762.378
4,-242.43375,214.50575,1835.2139
5,452.97205,189.71385,1653.8888
6,-339.71954,488.9378,1686.7979
7,439.6123,488.7433,1561.2957
8,117.17905,45.335636,1770.8439
9,29.210142,-144.41136,1762.5804
10,187.58548,-144.38208,1717.3568
11,4.6572895,-524.24023,1754.5841
12,239.31976,-524.2633,1692.4874
13,-2.644115,-876.9392,1873.4418
14,252.45341,-884.3368,1829.2693
0,128.13687,460.3108,1786.3086
1,124.209175,237.31314,1799.2052
2,-13.153633,236.46626,1838.9954
3,261.572,238.16,1759.415
4,-244.49844,218.04083,1833.7479
5,459.9345,206.97267,1667.3429
6,-335.23264,484.18143,1685.5
7,439.604,489.42957,1567.1025
8,116.89172,46.115124,1769.8746
9,29.172966,-145.57858,1763.8341
10,189.97557,-144.58719,1717.254
11,4.5942383,-524.6248,1754.5947
12,234.59505,-526.9624,1696.0956
13,-3.9311304,-875.565,1870.6511
14,251.20978,-882.81696,1825.8998
0,127.855835,459.99783,1785.3829
1,123.24998,237.48651,1799.434
2,-14.15769,236.57892,1839.4303
3,260.65765,238.39412,1759.4376
4,-245.4123,219.18431,1834.5791
5,458.12115,210.35815,1667.4016
6,-344.96594,496.159,1688.9572
7,442.24478,496.55475,1572.7682
8,115.98792,46.975395,1770.162
9,25.895185,-144.08284,1765.0002
10,191.55655,-142.98862,1716.7798
11,6.7898293,-524.927,1757.3438
12,233.96342,-522.1112,1693.5658
13,-7.4765673,-875.0265,1865.2828
14,250.11693,-878.002,1825.9048
0,127.481255,459.97128,1784.9275
1,121.96047,239.78238,1798.8807
2,-15.685952,238.63293,1837.6305
3,259.6069,240.93184,1760.131
4,-246.86327,221.405,1833.3317
5,459.5421,211.52138,1668.2399
6,-336.9719,486.33203,1680.0831
7,441.43906,502.2672,1575.372
8,115.50012,48.328846,1770.253
9,25.917397,-143.81883,1765.0256
10,192.16216,-142.43056,1718.2251
11,7.4779053,-523.51605,1757.8927
12,230.22989,-519.6888,1689.1282
13,-9.146708,-874.646,1857.2063
14,247.01088,-871.6099,1826.9099
0,127.448586,459.62936,1784.5309
1,121.0788,241.53008,1798.2433
2,-16.401718,240.05426,1836.3384
3,258.55933,243.00589,1760.1482
4,-248.02924,222.86017,1831.8927
5,460.66022,213.6664,1669.0876
6,-338.81616,504.2694,1688.9054
7,445.78018,506.5287,1581.4398
8,115.299904,49.509323,1769.949
9,26.199577,-143.40585,1764.7426
10,192.84244,-141.617,1718.5668
11,6.364439,-525.6213,1759.6005
12,227.57246,-516.822,1687.2019
13,-12.029711,-874.21106,1852.911
14,244.67354,-864.5394,1832.9569
0,127.18576,443.23224,1804.803
1,121.11,241.63678,1798.003
2,-16.468342,240.28354,1835.748
3,258.68832,242.99002,1760.258
4,-250.59874,153.14168,1796.8627
5,458.42615,142.98471,1641.8242
6,-359.32758,329.6057,1652.0824
7,484.6866,358.84723,1512.8413
8,115.23213,49.621155,1769.6943
9,25.243847,-143.2218,1764.4615
10,193.46469,-141.56714,1718.3097
11,5.6727943,-519.5811,1750.475
12,225.5832,-514.2594,1694.5203
13,-12.900608,-873.8089,1786.0424
14,248.46367,-867.8939,1759.5236
0,118.660866,435.6987,1817.6333
1,117.12416,240.92255,1800.2751
2,-19.652233,238.63892,1832.7887
3,253.90056,243.20615,1767.7616
4,-249.69084,187.81569,1791.4619
5,420.8022,93.47771,1650.9366
6,-364.6172,407.586,1643.7186
7,478.42438,269.96002,1479.3076
8,113.59648,50.235863,1772.042
9,24.848804,-141.87364,1764.0668
10,195.28879,-139.02798,1723.5509
11,11.206118,-511.9958,1732.6019
12,226.05566,-508.11258,1691.9836
13,1.8457422,-872.46484,1750.5267
14,237.56102,-867.4815,1724.6702
0,116.81305,447.93652,1812.9869
1,117.60302,253.84537,1799.1282
2,-18.808372,252.5109,1828.727
3,254.0144,255.17982,1769.5293
4,-253.45392,219.23615,1785.9296
5,389.964,70.578766,1662.932
6,-354.94968,435.8449,1659.1257
7,471.24594,201.00345,1462.1698
8,114.77872,63.064816,1777.5105
9,26.213768,-128.5545,1774.4971
10,197.69507,-126.87697,1737.2886
11,15.489205,-497.85913,1733.6847
12,226.0734,-495.25012,1696.5155
13,10.825678,-858.7543,1742.6152
14,231.81638,-855.87134,1712.8313
0,115.50823,456.12817,1810.1432
1,117.71805,262.0295,1798.6525
2,-18.723343,260.67682,1825.6847
3,254.15944,263.3822,1771.6202
4,-266.3612,240.08177,1777.4625
5,363.32877,55.158157,1678.6276
6,-359.29004,458.49408,1665.1233
7,461.06146,137.71394,1460.5549
8,116.03612,71.20111,1780.614
9,28.186523,-120.48156,1779.6473
10,200.52185,-118.77302,1745.5038
11,18.548222,-487.11417,1719.1974
12,225.81613,-484.71304,1685.3818
13,16.221287,-848.1149,1723.6533
14,228.68272,-845.64557,1693.5258
0,116.38995,461.74768,1810.1953
1,119.57014,267.6399,1798.805
2,-17.062279,266.26868,1823.588
3,256.20255,269.0111,1774.0221
4,-263.71674,251.95082,1775.1309
5,343.20206,45.119217,1695.115
6,-351.8883,471.9769,1671.431
7,451.1691,81.24189,1469.3694
8,118.367325,76.87331,1781.6187
9,30.674751,-114.761284,1780.1201
10,203.65428,-113.025276,1748.7444
11,21.263233,-478.60376,1704.6437
12,228.25201,-476.1909,1673.43
13,20.101055,-839.6308,1706.8691
14,229.68379,-837.2009,1677.4976
0,117.79656,462.76862,1809.7654
1,120.39165,269.47296,1797.5446
2,-16.062243,268.22366,1822.7338
3,256.84552,270.72226,1772.3553
4,-259.06726,254.41042,1775.9636
5,325.9227,36.57396,1706.585
6,-344.73645,475.25043,1676.8809
7,439.06854,29.648617,1480.5919
8,119.14725,78.689896,1781.3411
9,31.429674,-112.88487,1781.1003
10,204.37602,-111.30147,1749.1748
11,21.664675,-475.82477,1701.4395
12,223.19424,-472.52106,1663.5425
13,21.083916,-836.85834,1702.5514
14,223.90971,-833.5504,1665.5751
0,119.87162,459.35797,1809.5222
1,122.58292,266.9514,1796.8071
2,-13.953709,265.70767,1821.2488
3,259.11954,268.19513,1772.3655
4,-268.19623,254.74052,1770.7916
5,313.89035,27.387955,1718.1908
6,-351.65576,478.0785,1675.7734
7,428.29382,-18.203434,1497.3829
8,121.395294,76.21375,1780.467
9,33.62232,-115.3126,1779.6268
10,206.79303,-113.735176,1748.6271
11,24.886889,-477.22485,1695.3073
12,224.19987,-474.6334,1661.3573
13,24.596592,-838.26,1695.863
14,224.5575,-835.66754,1662.3734
0,121.041046,457.35916,1808.3928
1,123.76759,265.7094,1796.1857
2,-12.856433,264.47412,1819.9813
3,260.3916,266.9447,1772.39
4,-262.70523,253.41376,1769.1187
5,303.81464,21.836761,1728.1255
6,-344.9651,478.54657,1677.6519
7,416.5638,-57.69233,1516.2633
8,122.686714,74.96885,1780.0779
9,34.935886,-116.55535,1779.0653
10,208.27579,-114.98809,1748.8749
11,23.533934,-478.41257,1694.8281
12,223.48622,-476.17807,1662.4052
13,23.388807,-839.4482,1695.106
14,223.665,-837.21344,1662.9131
0,123.708145,457.11975,1805.8212
1,126.56598,265.6165,1795.299
2,-10.140598,264.71155,1818.5419
3,263.27255,266.52142,1772.056
4,-270.8657,261.73752,1757.0353
5,297.7189,18.644897,1736.091
6,-351.1374,490.419,1671.3282
7,406.74777,-90.161194,1535.5996
8,125.37935,74.753845,1780.8885
9,37.454388,-116.68296,1781.2255
10,210.93105,-115.53463,1751.7308
11,24.4291,-479.1275,1699.7953
12,227.3948,-476.96036,1666.4843
13,24.356543,-840.1632,1699.9342
14,227.48416,-837.99603,1666.7382
0,128.25569,457.47137,1803.5679
1,129.59515,263.355,1794.424
2,-5.1562934,262.70807,1816.7899
3,264.3466,264.00195,1772.058
4,-273.4172,264.3632,1745.5076
5,363.0904,78.0569,1682.5209
6,-355.44235,495.23474,1666.9728
7,485.54532,104.83952,1435.1364
8,128.19522,74.51114,1780.527
9,39.995426,-114.74947,1781.037
10,213.59515,-113.91599,1752.223
11,26.442944,-476.36298,1696.0747
12,228.36278,-474.37024,1662.6619
13,26.406666,-837.39874,1696.1442
14,228.40746,-835.406,1662.7888
0,132.39119,457.17474,1799.4386
1,132.77084,262.20743,1792.8439
2,-1.0154994,262.07812,1814.7532
3,266.5572,262.33673,1770.9346
4,-270.7021,256.1856,1737.7467
5,414.76358,119.35718,1656.5221
6,-357.39188,487.665,1664.5848
7,507.70154,239.9558,1439.7792
8,130.95117,74.277306,1780.623
9,42.298008,-113.736755,1782.6224
10,215.965,-113.56889,1754.182
11,29.765415,-475.07013,1696.3223
12,231.84026,-473.74548,1663.6979
13,29.747276,-836.1059,1696.3569
14,231.8626,-834.78125,1663.7614
0,135.55331,456.42117,1796.3778
1,136.18181,260.74634,1791.668
2,2.8362799,260.33926,1813.1305
3,269.52734,261.15338,1770.2054
4,-263.35522,237.5914,1732.8695
5,445.66205,157.66147,1652.5673
6,-353.89612,467.72903,1659.1117
7,508.97287,330.36078,1470.502
8,135.09106,73.215515,1781.3344
9,47.127686,-114.58049,1784.9833
10,220.87294,-114.050095,1757.0182
11,34.57393,-475.03314,1695.0787
12,236.98877,-472.6621,1660.5594
13,34.564857,-836.0689,1695.0961
14,236.99994,-833.6979,1660.5912
0,142.633,458.01807,1798.3496
1,141.39766,261.93973,1793.0898
2,8.126773,261.70288,1813.3652
3,274.66855,262.1766,1772.8145
4,-249.67838,216.29614,1728.4344
5,465.8556,187.71024,1658.4381
6,-353.46396,440.04724,1655.1091
7,504.4082,388.71667,1505.0205
8,140.18422,74.64622,1782.9257
9,51.98,-112.80191,1785.9961
10,225.96155,-112.49269,1759.5271
11,35.773804,-471.7357,1690.7572
12,243.25638,-470.4237,1660.7706
13,35.769268,-832.7715,1690.7657
14,243.26196,-831.4595,1660.7865
0,149.1043,457.33597,1794.8352
1,147.40804,261.3741,1792.7863
2,14.564114,261.43274,1814.8698
3,280.25195,261.3155,1770.7028
4,-231.82089,185.63597,1725.2203
5,482.25204,208.60832,1659.4065
6,-351.82275,399.93887,1651.2732
7,500.24738,425.78555,1528.5477
8,146.05235,74.10189,1785.128
9,57.898388,-113.13204,1791.8989
10,231.49496,-113.20864,1763.0408
11,39.13709,-470.62433,1691.8297
12,246.67693,-469.14642,1657.0012
13,39.134823,-831.6601,1691.8339
14,246.6797,-830.1822,1657.009
0,155.73563,460.51672,1797.5728
1,154.49763,263.61395,1794.7747
2,21.867765,262.85562,1817.746
3,287.1275,264.37228,1771.8033
4,-207.90958,152.81808,1724.1049
5,497.3222,227.7799,1659.5264
6,-347.24222,353.79114,1649.2584
7,498.31937,455.01562,1547.7104
8,154.24867,76.39191,1787.1565
9,67.30878,-111.325806,1794.5531
10,240.69064,-110.33447,1764.5236
11,46.565002,-463.71188,1678.1044
12,257.4594,-463.99826,1651.3544
13,46.563866,-824.7477,1678.1063
14,257.46082,-825.03406,1651.3583
0,165.43002,460.00726,1798.4382
1,164.59335,262.63953,1795.6323
2,32.40728,261.1055,1820.7584
3,296.77942,264.17358,1770.5062
4,-176.45657,116.4097,1727.0443
5,510.972,272.4387,1659.882
6,-336.55945,295.7147,1647.4532
7,465.4572,513.519,1598.3586
8,165.27466,75.455185,1787.7883
9,79.5246,-112.732216,1796.3733
10,252.38733,-110.72613,1763.5154
11,48.385048,-461.71304,1672.2393
12,263.1803,-463.6106,1647.2285
13,48.38448,-822.7488,1672.2402
14,263.181,-824.64636,1647.2305
0,173.87436,457.89532,1799.3467
1,175.45784,260.07672,1797.1377
2,44.11801,256.8664,1825.927
3,306.79767,263.28705,1768.3484
4,-139.22403,81.19803,1733.986
5,513.04285,280.70154,1652.7295
6,-316.52765,233.05634,1643.4753
7,466.1126,522.26965,1594.6069
8,178.3953,72.92402,1789.669
9,95.42157,-116.32861,1801.0317
10,267.2439,-112.12877,1763.3687
11,52.80771,-460.25418,1666.6226
12,273.37286,-464.24536,1644.4448
13,52.807426,-821.2899,1666.623
14,273.37323,-825.2811,1644.4458
0,182.9307,452.65692,1795.2941
1,187.85703,254.89886,1796.4883
2,57.510067,250.29535,1829.1665
3,318.20398,259.50238,1763.81
4,-109.06575,52.060974,1737.9385
5,514.6971,292.2579,1642.6719
6,-304.0199,175.59209,1645.9677
7,466.8676,534.8673,1590.2507
8,193.40921,67.749306,1792.2703
9,113.70765,-122.4112,1809.4255
10,284.21515,-116.38932,1766.679
11,50.67999,-457.79517,1662.0768
12,280.13635,-467.73642,1645.4142
13,50.679848,-818.83093,1662.077
14,280.13654,-828.7722,1645.4147
0,190.04556,450.42535,1793.2872
1,198.08978,252.1208,1796.3397
2,68.79582,246.7759,1832.821
3,327.38373,257.46573,1759.8584
4,-74.511856,29.01294,1749.4431
5,516.75214,302.97012,1632.8352
6,-282.20142,125.08046,1648.9664
7,466.84286,546.06055,1584.8706
8,205.05507,64.97797,1793.6069
9,127.466415,-125.66026,1814.7317
10,296.5743,-118.66947,1767.0166
11,36.943123,-445.31024,1648.0104
12,278.7871,-466.91156,1638.2625
13,36.94305,-806.346,1648.0105
14,278.78717,-827.94727,1638.2627
0,199.54218,451.56207,1796.7979
1,207.20683,251.99084,1798.3688
2,79.48433,246.25345,1839.815
3,334.92935,257.72824,1756.9226
4,-47.77059,15.514236,1759.7134
5,518.94446,314.94742,1621.4922
6,-264.8314,83.7196,1655.1255
7,464.36786,558.2768,1581.0227
8,214.50166,64.85567,1794.9436
9,138.24548,-126.03269,1818.6309
10,305.3475,-118.52633,1764.406
11,25.161217,-430.89163,1638.5211
12,277.14868,-464.91608,1632.5518
13,25.16118,-791.92737,1638.5212
14,277.14868,-825.95184,1632.5519
0,207.46146,449.21454,1803.0127
1,217.14713,250.46803,1801.4567
2,91.72786,242.73613,1848.8883
3,342.5664,258.19995,1754.025
4,-34.4489,3.2883759,1762.8175
5,521.06165,321.9088,1612.0884
6,-261.86856,53.81188,1666.6927
7,465.0169,565.48517,1574.7856
8,226.38419,63.503983,1795.404
